Id_bien;Code_Commune;Type_Local;Surface_Bati;Nombre_Piece_Princ
30617;3212;Appartement;69;2
30618;3212;Appartement;45;2
30619;3211;Appartement;59;3
30620;3211;Appartement;65;4
30621;3211;Appartement;23;1
30622;3211;Appartement;16;1
30623;2229;Appartement;52;1
30624;2229;Appartement;46;2
30625;2229;Appartement;67;4
30626;2198;Appartement;48;2
30627;2198;Appartement;63;3
30628;2248;Appartement;70;4
30629;2348;Appartement;61;3
30630;2345;Appartement;78;4
30631;2275;Appartement;24;1
30632;2285;Appartement;60;3
30633;2287;Appartement;55;2
30634;2272;Appartement;61;3
30635;2344;Maison;86;4
30636;2344;Appartement;64;3
30637;2362;Appartement;46;2
30638;2453;Appartement;31;1
30639;2416;Appartement;30;3
30640;2443;Appartement;42;2
30641;2429;Appartement;78;4
30642;2424;Appartement;48;3
30643;2424;Appartement;48;3
30644;2473;Appartement;32;2
30645;2473;Appartement;41;2
30646;2495;Appartement;87;4
30647;2495;Appartement;42;2
30648;2455;Appartement;81;4
30649;2500;Appartement;68;3
30650;2447;Appartement;53;2
30651;2451;Maison;90;7
30652;2524;Appartement;61;3
30653;2407;Appartement;79;4
30654;2407;Appartement;31;1
30655;2407;Appartement;75;3
30656;2421;Appartement;39;2
30657;2566;Appartement;67;3
30658;2634;Appartement;57;2
30659;2637;Appartement;77;3
30660;2642;Maison;150;4
30661;2639;Appartement;27;1
30662;2635;Appartement;22;1
30663;2625;Appartement;96;5
30664;2625;Appartement;17;1
30665;2625;Appartement;49;2
30666;2624;Appartement;112;4
30667;2676;Appartement;83;4
30668;2898;Appartement;61;3
30669;2823;Appartement;19;1
30670;2938;Maison;92;4
30671;2953;Appartement;22;1
30672;2953;Appartement;66;1
30673;2953;Appartement;35;2
30674;2945;Appartement;40;1
30675;2969;Appartement;67;4
30676;2952;Appartement;73;3
30677;2952;Appartement;35;1
30678;2952;Appartement;22;1
30679;2968;Appartement;42;2
30680;2992;Appartement;64;3
30681;2992;Appartement;54;3
30682;3016;Appartement;20;2
30683;3016;Appartement;20;1
30684;3009;Appartement;28;1
30685;3017;Appartement;88;4
30686;3017;Appartement;55;2
30687;2990;Appartement;61;3
30688;2993;Appartement;49;2
30689;2990;Appartement;38;1
30690;2997;Appartement;65;3
30691;3062;Appartement;80;2
30692;3062;Appartement;34;2
30693;3066;Appartement;54;3
30694;3064;Appartement;142;6
30695;3032;Appartement;75;4
30696;3032;Appartement;40;2
30697;3036;Appartement;81;4
30698;3036;Appartement;36;2
30699;3030;Appartement;68;4
30700;3024;Appartement;81;4
30701;3054;Maison;139;5
30702;3060;Appartement;25;1
30703;3065;Appartement;80;3
30704;3047;Appartement;21;1
30705;3063;Appartement;90;3
30706;3021;Appartement;30;1
30707;3021;Appartement;30;2
30708;3019;Appartement;65;3
30709;3048;Appartement;74;4
30710;3048;Appartement;26;1
30711;3061;Appartement;50;2
30712;3061;Appartement;66;4
30713;3061;Appartement;24;2
30714;3079;Appartement;29;1
30715;3079;Appartement;53;2
30716;3143;Appartement;28;2
30717;3104;Appartement;46;2
30718;3135;Appartement;60;3
30719;3134;Appartement;46;3
30720;3108;Appartement;46;3
30721;3108;Appartement;38;2
30722;3133;Appartement;60;2
30723;3133;Appartement;39;2
30724;3142;Appartement;25;1
30725;3164;Appartement;51;2
30726;3165;Appartement;42;2
30727;6;Appartement;166;5
30728;98;Appartement;39;1
30729;163;Appartement;29;1
30730;149;Appartement;33;1
30731;149;Appartement;74;4
30732;144;Appartement;63;4
30733;142;Appartement;124;5
30734;142;Appartement;60;3
30735;142;Appartement;70;2
30736;144;Appartement;20;1
30737;146;Maison;102;5
30738;281;Appartement;66;3
30739;300;Appartement;29;2
30740;302;Appartement;53;3
30741;371;Appartement;32;1
30742;380;Appartement;43;1
30743;419;Appartement;61;2
30744;423;Appartement;41;2
30745;431;Appartement;73;3
30746;431;Appartement;65;3
30747;546;Appartement;97;3
30748;554;Appartement;78;3
30749;564;Appartement;31;1
30750;585;Appartement;64;3
30751;601;Maison;79;4
30752;618;Appartement;114;4
30753;616;Appartement;140;4
30754;616;Appartement;34;2
30755;717;Appartement;42;3
30756;663;Appartement;24;1
30757;711;Maison;90;3
30758;698;Appartement;66;3
30759;829;Appartement;66;4
30760;796;Appartement;21;1
30761;796;Appartement;67;3
30762;784;Appartement;46;2
30763;785;Appartement;70;3
30764;811;Maison;70;3
30765;877;Appartement;24;1
30766;814;Appartement;72;4
30767;814;Appartement;38;1
30768;869;Maison;65;3
30769;862;Appartement;85;2
30770;798;Appartement;60;3
30771;812;Appartement;46;2
30772;812;Appartement;73;4
30773;947;Appartement;70;3
30774;943;Appartement;82;4
30775;1004;Appartement;17;1
30776;965;Appartement;20;1
30777;1028;Appartement;55;3
30778;1054;Appartement;17;1
30779;1055;Appartement;68;3
30780;1097;Appartement;25;1
30781;1066;Maison;97;5
30782;1102;Appartement;46;2
30783;1173;Appartement;32;2
30784;1205;Appartement;105;6
30785;1327;Appartement;42;2
30786;1349;Appartement;35;1
30787;1277;Appartement;16;1
30788;1280;Appartement;66;3
30789;1280;Appartement;48;2
30790;1279;Appartement;18;1
30791;1282;Appartement;87;5
30792;1282;Appartement;55;2
30793;1282;Appartement;47;2
30794;1282;Appartement;72;4
30795;1282;Appartement;61;3
30796;1305;Appartement;64;3
30797;1297;Appartement;25;1
30798;1326;Appartement;35;2
30799;1326;Appartement;40;2
30800;1319;Maison;70;4
30801;1357;Appartement;63;4
30802;1356;Appartement;30;1
30803;1368;Appartement;70;3
30804;1414;Appartement;51;2
30805;1414;Appartement;11;1
30806;1441;Appartement;41;2
30807;1449;Appartement;115;5
30808;1476;Appartement;69;2
30809;1488;Appartement;79;5
30810;1488;Appartement;65;3
30811;1488;Appartement;57;3
30812;1488;Appartement;87;4
30813;1488;Appartement;21;1
30814;1489;Appartement;99;4
30815;1567;Appartement;121;4
30816;1511;Appartement;51;2
30817;1538;Appartement;80;3
30818;1513;Maison;76;4
30819;1582;Appartement;73;4
30820;1601;Appartement;25;1
30821;1641;Appartement;55;2
30822;1625;Appartement;11;1
30823;1627;Appartement;61;3
30824;1625;Appartement;12;1
30825;1669;Appartement;91;4
30826;1699;Appartement;53;1
30827;1732;Appartement;62;3
30828;1743;Maison;76;4
30829;1776;Appartement;28;2
30830;1797;Appartement;31;1
30831;1825;Appartement;45;2
30832;1825;Appartement;55;3
30833;1985;Appartement;62;3
30834;1977;Appartement;120;5
30835;1980;Appartement;68;3
30836;1913;Appartement;35;1
30837;1908;Appartement;114;4
30838;1929;Appartement;34;2
30839;1910;Appartement;24;1
30840;2050;Appartement;54;2
30841;2050;Appartement;62;4
30842;2054;Appartement;70;4
30843;2186;Appartement;67;3
30844;2176;Appartement;32;1
30845;2136;Appartement;52;2
30846;3196;Appartement;25;2
30847;3195;Appartement;10;1
30848;3195;Appartement;62;3
30849;3195;Appartement;22;1
30850;3213;Appartement;20;1
30851;3198;Appartement;193;5
30852;3197;Appartement;16;1
30853;3197;Appartement;45;2
30854;3197;Appartement;13;2
30855;3197;Appartement;24;1
30856;3197;Appartement;108;3
30857;3197;Appartement;173;4
30858;3202;Appartement;27;1
30859;3201;Appartement;101;4
30860;3201;Appartement;27;2
30861;3203;Appartement;14;1
30862;3204;Appartement;61;3
30863;3204;Appartement;51;2
30864;3204;Appartement;60;3
30865;3204;Appartement;14;1
30866;3208;Appartement;36;3
30867;3208;Appartement;42;3
30868;3208;Appartement;39;2
30869;3208;Appartement;31;1
30870;3208;Appartement;50;2
30871;3208;Appartement;94;4
30872;3209;Appartement;76;3
30873;3209;Appartement;25;1
30874;3209;Appartement;52;2
30875;3210;Appartement;40;2
30876;3210;Appartement;33;2
30877;3210;Appartement;37;3
30878;3210;Appartement;30;1
30879;3210;Appartement;110;4
30880;3212;Appartement;49;2
30881;3212;Appartement;35;2
30882;3212;Appartement;36;2
30883;3212;Appartement;34;1
30884;3211;Appartement;20;1
30885;3211;Appartement;54;3
30886;3211;Appartement;91;4
30887;2229;Appartement;34;2
30888;2229;Appartement;118;5
30889;2228;Appartement;92;5
30890;2348;Appartement;48;2
30891;2364;Appartement;71;3
30892;2345;Appartement;44;1
30893;2345;Appartement;39;2
30894;2345;Appartement;55;2
30895;2342;Appartement;35;1
30896;2256;Appartement;76;3
30897;2256;Appartement;45;2
30898;2282;Appartement;26;2
30899;2367;Appartement;80;3
30900;2497;Maison;147;7
30901;2468;Appartement;19;1
30902;2429;Appartement;59;4
30903;2493;Appartement;72;4
30904;2473;Appartement;55;3
30905;2457;Appartement;95;4
30906;2420;Appartement;85;4
30907;2495;Appartement;53;2
30908;2434;Appartement;65;4
30909;2455;Appartement;83;4
30910;2448;Appartement;33;2
30911;2447;Appartement;80;4
30912;2447;Appartement;55;3
30913;2413;Appartement;82;4
30914;2451;Appartement;85;4
30915;2634;Appartement;33;1
30916;2634;Appartement;23;2
30917;2644;Appartement;55;3
30918;2637;Appartement;58;3
30919;2620;Appartement;25;1
30920;2658;Appartement;67;3
30921;2688;Appartement;52;3
30922;2677;Appartement;30;1
30923;2677;Appartement;67;2
30924;2667;Appartement;80;3
30925;2701;Appartement;31;1
30926;2701;Appartement;44;2
30927;2722;Appartement;62;3
30928;2746;Appartement;66;3
30929;2808;Appartement;68;4
30930;2849;Appartement;58;3
30931;2871;Appartement;65;2
30932;2820;Appartement;70;3
30933;2913;Appartement;35;2
30934;2841;Maison;56;3
30935;2822;Appartement;98;4
30936;2850;Appartement;70;3
30937;2850;Appartement;42;2
30938;2852;Appartement;22;1
30939;2869;Appartement;48;2
30940;2868;Appartement;80;4
30941;2859;Appartement;82;4
30942;2925;Appartement;76;4
30943;2970;Appartement;61;3
30944;2953;Appartement;84;3
30945;2945;Appartement;28;1
30946;2969;Appartement;27;1
30947;2969;Appartement;69;3
30948;2977;Appartement;24;1
30949;2954;Appartement;30;1
30950;2954;Appartement;33;2
30951;2974;Appartement;62;3
30952;2941;Appartement;19;1
30953;2943;Appartement;78;3
30954;2991;Appartement;56;3
30955;3016;Appartement;28;2
30956;3010;Appartement;29;2
30957;3014;Appartement;26;1
30958;2990;Appartement;53;4
30959;2990;Appartement;35;2
30960;3018;Appartement;52;3
30961;3041;Appartement;51;4
30962;3044;Appartement;100;4
30963;3062;Appartement;59;3
30964;3029;Appartement;66;4
30965;3029;Appartement;60;4
30966;3066;Appartement;82;2
30967;3066;Maison;84;4
30968;3066;Appartement;40;3
30969;3066;Appartement;20;1
30970;3025;Appartement;50;3
30971;3026;Appartement;41;2
30972;3064;Appartement;60;3
30973;3050;Maison;85;4
30974;3024;Appartement;65;3
30975;3043;Maison;113;5
30976;3048;Appartement;45;2
30977;3048;Appartement;41;2
30978;3061;Appartement;26;2
30979;3061;Appartement;20;1
30980;3155;Appartement;60;3
30981;3155;Maison;24;1
30982;3155;Appartement;43;2
30983;3079;Appartement;30;1
30984;3102;Maison;69;4
30985;3074;Appartement;70;3
30986;3143;Appartement;78;3
30987;3121;Appartement;65;3
30988;3156;Appartement;50;2
30989;3111;Appartement;101;4
30990;3111;Appartement;90;5
30991;3139;Appartement;56;3
30992;3120;Appartement;19;1
30993;3169;Appartement;42;2
30994;3179;Appartement;35;2
30995;69;Maison;110;6
30996;73;Appartement;79;4
30997;97;Maison;248;8
30998;226;Appartement;48;2
30999;185;Appartement;56;3
31000;149;Appartement;44;2
31001;149;Appartement;35;1
31002;142;Appartement;18;1
31003;142;Appartement;77;3
31004;142;Appartement;25;1
31005;262;Appartement;35;1
31006;281;Appartement;30;1
31007;281;Maison;30;2
31008;300;Appartement;29;2
31009;300;Appartement;50;3
31010;342;Maison;110;4
31011;366;Appartement;76;4
31012;383;Maison;79;4
31013;447;Appartement;58;3
31014;459;Appartement;30;1
31015;431;Appartement;69;3
31016;440;Appartement;42;2
31017;498;Appartement;72;3
31018;543;Maison;136;4
31019;513;Appartement;31;1
31020;564;Appartement;43;2
31021;564;Appartement;30;1
31022;564;Appartement;28;1
31023;564;Appartement;50;2
31024;570;Appartement;51;2
31025;620;Appartement;36;2
31026;620;Maison;32;2
31027;677;Appartement;27;1
31028;703;Appartement;73;4
31029;737;Appartement;68;3
31030;809;Appartement;73;3
31031;783;Appartement;56;3
31032;779;Appartement;90;4
31033;779;Appartement;68;3
31034;785;Appartement;40;2
31035;814;Appartement;54;2
31036;786;Maison;44;3
31037;862;Appartement;55;3
31038;798;Appartement;88;5
31039;798;Appartement;47;2
31040;849;Maison;81;4
31041;782;Appartement;68;3
31042;802;Maison;38;2
31043;947;Appartement;21;2
31044;900;Appartement;51;3
31045;927;Appartement;63;3
31046;901;Appartement;63;2
31047;990;Appartement;79;4
31048;1011;Appartement;62;3
31049;1011;Appartement;41;2
31050;993;Appartement;67;3
31051;1010;Appartement;70;3
31052;1010;Appartement;8;1
31053;1010;Appartement;65;3
31054;1032;Appartement;93;4
31055;1095;Appartement;61;3
31056;1142;Appartement;47;2
31057;1157;Appartement;38;2
31058;1157;Appartement;49;2
31059;1176;Appartement;29;2
31060;1256;Appartement;30;1
31061;1248;Appartement;111;4
31062;1204;Appartement;65;3
31063;1302;Appartement;18;1
31064;1327;Appartement;41;2
31065;1279;Appartement;64;3
31066;1281;Appartement;87;4
31067;1277;Appartement;25;1
31068;1277;Appartement;13;1
31069;1277;Appartement;59;3
31070;1280;Appartement;19;1
31071;1279;Appartement;18;1
31072;1279;Appartement;49;2
31073;1286;Maison;85;4
31074;1282;Appartement;94;5
31075;1278;Maison;84;4
31076;1312;Appartement;59;2
31077;1385;Maison;38;1
31078;1356;Appartement;35;2
31079;1361;Appartement;64;3
31080;1360;Appartement;33;1
31081;1396;Appartement;82;4
31082;1403;Appartement;45;2
31083;1403;Appartement;45;2
31084;1406;Appartement;57;3
31085;1418;Appartement;89;3
31086;1435;Appartement;72;3
31087;1422;Appartement;52;2
31088;1488;Appartement;46;2
31089;1488;Appartement;43;2
31090;1503;Appartement;65;3
31091;1535;Appartement;46;2
31092;1512;Appartement;89;4
31093;1546;Maison;89;4
31094;1553;Appartement;71;4
31095;1596;Appartement;26;2
31096;1599;Appartement;66;3
31097;1615;Appartement;30;2
31098;1669;Appartement;61;3
31099;1739;Appartement;64;4
31100;1744;Maison;97;6
31101;1718;Appartement;69;3
31102;1748;Appartement;83;4
31103;1773;Appartement;54;3
31104;1803;Appartement;28;1
31105;1808;Appartement;17;1
31106;1826;Appartement;48;2
31107;1896;Appartement;54;3
31108;1912;Appartement;79;3
31109;1912;Appartement;65;4
31110;1912;Appartement;79;4
31111;1934;Appartement;41;2
31112;1933;Appartement;55;2
31113;1933;Appartement;26;1
31114;1935;Appartement;89;4
31115;1913;Appartement;110;3
31116;1908;Appartement;80;3
31117;1928;Appartement;18;1
31118;1910;Appartement;39;2
31119;2050;Appartement;138;5
31120;2050;Appartement;67;3
31121;2050;Appartement;50;3
31122;2065;Appartement;36;1
31123;2176;Appartement;49;3
31124;3196;Appartement;73;3
31125;3196;Appartement;76;3
31126;3196;Appartement;10;1
31127;3214;Appartement;35;2
31128;3214;Appartement;30;1
31129;3195;Appartement;21;1
31130;3195;Appartement;62;2
31131;3195;Appartement;48;2
31132;3197;Appartement;63;3
31133;3197;Appartement;35;1
31134;3202;Appartement;48;2
31135;3202;Appartement;42;2
31136;3201;Appartement;45;3
31137;3201;Appartement;32;2
31138;3201;Appartement;36;2
31139;3201;Appartement;14;2
31140;3203;Appartement;36;1
31141;3203;Appartement;71;3
31142;3203;Appartement;41;2
31143;3203;Appartement;60;3
31144;3203;Appartement;13;1
31145;3203;Appartement;19;1
31146;3203;Appartement;29;1
31147;3203;Appartement;21;2
31148;3204;Appartement;10;1
31149;3204;Appartement;11;1
31150;3208;Appartement;94;4
31151;3208;Appartement;24;1
31152;3208;Appartement;132;5
31153;3208;Appartement;131;6
31154;3209;Appartement;48;2
31155;3209;Appartement;87;4
31156;3209;Appartement;17;1
31157;3209;Appartement;85;3
31158;3209;Appartement;14;1
31159;3210;Appartement;32;1
31160;3210;Appartement;60;3
31161;3210;Appartement;9;1
31162;3210;Appartement;80;3
31163;3210;Appartement;47;3
31164;3210;Appartement;27;2
31165;3212;Appartement;19;1
31166;3212;Appartement;40;2
31167;3212;Appartement;28;2
31168;3212;Appartement;22;1
31169;3211;Appartement;45;2
31170;3211;Appartement;16;2
31171;3211;Appartement;73;3
31172;3211;Appartement;30;1
31173;2219;Appartement;22;1
31174;2229;Appartement;45;2
31175;2229;Appartement;24;2
31176;2229;Appartement;19;1
31177;2229;Appartement;22;1
31178;2229;Appartement;80;4
31179;2229;Appartement;105;3
31180;2199;Appartement;29;1
31181;2260;Appartement;27;1
31182;2260;Appartement;37;2
31183;2260;Appartement;24;1
31184;2267;Appartement;64;3
31185;2356;Appartement;62;3
31186;2342;Appartement;88;4
31187;2259;Appartement;82;4
31188;2284;Maison;76;4
31189;2310;Maison;77;4
31190;2282;Appartement;66;3
31191;2344;Appartement;69;3
31192;2346;Appartement;34;0
31193;2437;Appartement;77;5
31194;2416;Appartement;33;1
31195;2427;Maison;65;4
31196;2473;Appartement;27;1
31197;2495;Appartement;70;3
31198;2500;Appartement;38;1
31199;2500;Appartement;45;2
31200;2500;Appartement;78;3
31201;2447;Appartement;127;6
31202;2544;Appartement;52;3
31203;2558;Appartement;39;1
31204;2565;Appartement;53;3
31205;2643;Appartement;20;1
31206;2633;Appartement;64;3
31207;2628;Appartement;70;3
31208;2586;Appartement;66;3
31209;2635;Appartement;22;1
31210;2623;Maison;89;4
31211;2624;Appartement;31;1
31212;2627;Appartement;90;4
31213;2630;Appartement;52;3
31214;2660;Appartement;33;2
31215;2679;Maison;50;3
31216;2667;Appartement;95;4
31217;2713;Maison;50;3
31218;2705;Appartement;32;2
31219;2718;Appartement;68;3
31220;2731;Appartement;35;2
31221;2768;Appartement;88;3
31222;2764;Appartement;55;0
31223;2798;Appartement;63;3
31224;2808;Appartement;26;1
31225;2871;Appartement;25;1
31226;2820;Appartement;77;3
31227;2891;Appartement;32;2
31228;2885;Maison;80;4
31229;2843;Maison;107;5
31230;2901;Maison;78;3
31231;2850;Appartement;26;1
31232;2850;Appartement;18;1
31233;2823;Appartement;30;1
31234;2861;Appartement;61;4
31235;2864;Maison;90;5
31236;2894;Appartement;64;2
31237;2839;Appartement;52;3
31238;2971;Appartement;64;3
31239;2971;Appartement;63;4
31240;2966;Appartement;30;1
31241;2966;Appartement;20;2
31242;2970;Appartement;64;2
31243;2945;Appartement;103;4
31244;2945;Appartement;57;3
31245;2945;Appartement;64;3
31246;2969;Appartement;41;2
31247;2952;Appartement;36;2
31248;2952;Appartement;90;4
31249;2954;Appartement;16;1
31250;2941;Appartement;57;2
31251;2942;Appartement;24;1
31252;2943;Appartement;69;3
31253;2989;Appartement;62;3
31254;2996;Appartement;78;4
31255;3015;Maison;110;6
31256;3016;Appartement;40;2
31257;3016;Appartement;24;1
31258;3016;Appartement;15;1
31259;3016;Appartement;60;3
31260;3010;Appartement;74;4
31261;3012;Appartement;17;1
31262;2987;Appartement;26;1
31263;3017;Appartement;60;3
31264;2988;Appartement;45;2
31265;2988;Appartement;58;3
31266;2988;Appartement;66;3
31267;3041;Appartement;32;1
31268;3041;Appartement;31;1
31269;3066;Appartement;67;4
31270;3066;Maison;52;2
31271;3066;Appartement;83;4
31272;3046;Appartement;62;3
31273;3033;Maison;21;1
31274;3040;Appartement;59;2
31275;3036;Appartement;56;3
31276;3024;Appartement;62;3
31277;3024;Appartement;45;2
31278;3024;Appartement;69;3
31279;3024;Appartement;15;1
31280;3024;Appartement;50;1
31281;3060;Appartement;20;1
31282;3037;Appartement;42;2
31283;3065;Maison;35;2
31284;3048;Appartement;96;4
31285;3061;Appartement;27;2
31286;3155;Appartement;93;4
31287;3131;Maison;50;2
31288;3140;Appartement;71;4
31289;3134;Appartement;18;1
31290;3136;Appartement;38;2
31291;3103;Appartement;74;3
31292;3103;Appartement;59;2
31293;3118;Appartement;20;1
31294;3133;Appartement;84;4
31295;3067;Appartement;59;3
31296;3067;Appartement;60;2
31297;3107;Appartement;65;3
31298;3142;Appartement;56;2
31299;3139;Appartement;20;2
31300;3161;Appartement;18;1
31301;3177;Appartement;79;4
31302;3181;Maison;40;3
31303;3180;Appartement;56;3
31304;61;Appartement;52;2
31305;132;Maison;82;4
31306;170;Appartement;101;3
31307;176;Appartement;87;4
31308;147;Maison;87;4
